crop,state,season,rainfall_mm,temperature_c,humidity_percent,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,soil_moisture,solar_radiation,ndvi,irrigation_level,yield_t_per_ha,yield_kg_per_ha,crop_extinction_risk
sugarcane,Maharashtra,Kharif,684.0531191522072,24.639812419421443,76.90531681493016,7.292928460274678,41.30248442983552,49.44708448154305,112.32314425987768,32.51740642650792,29.923418755232476,0.7660060041422587,0.0020258722840267307,12.394252741357732,12394.252741357732,Low Risk
sugarcane,Haryana,Zaid,510.0253309590914,25.315275728236003,32.97290571154601,6.615671412292647,73.2051251169449,59.39819444218366,104.84643358891972,30.749013412104855,13.809525370095928,0.8337697036806024,0.7161002693566835,13.223700949209185,13223.700949209186,Low Risk
cotton,Punjab,Rabi,1130.4437416801977,29.890415271053016,63.82354247571643,7.254662788142673,66.7631895526954,48.39065963917482,34.73776943172301,30.617957348789467,27.393042517789382,0.6422978352287142,0.6107091574507633,12.665205762023966,12665.205762023967,Low Risk
soybean,Bihar,Kharif,482.5434350960114,16.506012421429258,57.19755992039532,7.574312179958982,46.06788594040384,30.9335327361655,55.73151721807677,35.08166813180024,25.818718231223016,0.636035442371129,0.38596632747813686,7.733295205296373,7733.295205296373,Low Risk
soybean,Uttar Pradesh,Zaid,488.44195223824653,19.384428124624055,83.76127975733024,6.378892066013815,94.30971876279777,58.63715004932058,22.149523812282894,40.947064330801226,29.175328869890848,0.7113605456889387,0.8542272233048457,11.755901556940854,11755.901556940855,Low Risk
millet,Bihar,Zaid,434.29996422372113,20.675989245088143,74.24035894512139,5.625283791227881,44.58789739781288,48.63127613158555,96.74219889128685,26.206628224611652,28.79472995752191,0.3251381888704344,0.1884678041487805,8.654975927584143,8654.975927584142,Low Risk
soybean,Haryana,Kharif,345.7880352205631,25.187856856958575,55.460462901390834,6.08245072729819,65.10397620450854,54.6977299065456,100.10343320801802,46.60179385921873,20.380302662700657,0.6393856110057958,0.8321447674044337,13.439761538249437,13439.761538249437,Low Risk
wheat,Punjab,Kharif,564.0110553484528,24.27643823943276,63.230947825714175,5.617460964297894,73.34190433452295,24.810270494113283,81.83929689858631,55.31598558276357,29.88546123668367,0.7377512622357507,0.9957712100807466,10.544523712055849,10544.523712055849,Low Risk
soybean,Punjab,Zaid,880.88726000043,33.05511399171158,55.489998744787115,5.8430559577729815,101.13492253934321,77.17442652439449,102.43109404663726,13.383041846388412,28.150578289347898,0.2942772979094654,0.4457662628444017,13.150089516228144,13150.089516228145,Low Risk
maize,Punjab,Rabi,942.1628627707559,21.479484217683073,56.468817047211,7.452578216251826,62.054974988832214,32.94204983088815,130.66696723828062,11.081943196613611,19.613635996830475,0.3328415714947647,0.4522856634083918,12.051980265372531,12051.980265372531,Low Risk
millet,Tamil Nadu,Kharif,1013.418916430681,16.426803340176335,68.04494170939691,7.665266484749344,40.69988152980776,35.87850302888688,53.083601745118045,43.77757273887998,19.46198960527406,0.6452036026116146,0.8280327503449444,13.944444894525422,13944.44489452542,Low Risk
rice,Haryana,Kharif,397.54388853155854,16.386056153805775,42.99208729452811,7.056900044965733,21.481704646241365,47.835467423682665,89.97272507886508,42.29436789702375,24.565222671649973,0.4383997660907985,0.5612623151132683,6.18927116219409,6189.27116219409,Low Risk
soybean,Madhya Pradesh,Rabi,235.63268823972976,15.282827144332822,49.991031147231645,7.183191027953937,45.20591343570246,13.47843508756054,37.576466651678345,32.91881803557483,20.086075457218374,0.6336757631270792,0.39292258401382696,9.982437211637528,9982.437211637527,Low Risk
cotton,Uttar Pradesh,Rabi,1174.685858488392,15.950650163483441,46.74953568356695,7.182417042552322,95.05257020994216,23.38171414938303,50.51593800798225,51.411801144025155,28.008096993832655,0.5253882314137555,0.4133259321064092,14.51652203199615,14516.52203199615,Low Risk
rice,Uttar Pradesh,Kharif,214.33251928642852,36.46651686869386,78.04814419671416,5.783718211246278,102.04732750825723,66.88855062102755,59.630967289716274,47.4713356272907,12.14891215521833,0.5155748244545886,0.08888051941895003,12.504873799398263,12504.873799398263,Low Risk
wheat,Punjab,Rabi,1160.6788379580585,32.431072944493664,86.51661062144902,5.608358810709869,80.06896883432904,65.57123367080172,112.54539976915606,58.333235817638624,29.01237624321268,0.5126604238073729,0.5131170198645039,17.388861598840048,17388.86159884005,Low Risk
cotton,Haryana,Zaid,1028.8144187117998,39.89827914745105,54.858035844765915,7.106318487648405,114.83283271529626,19.927497432220534,39.1071033144126,51.79251291836179,29.683895706310643,0.4378465149109091,0.20079723611841194,13.465495231071127,13465.495231071127,Low Risk
rice,Tamil Nadu,Zaid,1112.0747610251365,15.507818203042664,34.62607005206251,5.586058460379659,72.21807099800313,51.278148236946976,110.52063593084596,14.093775275022892,29.838445263264624,0.4924168856872536,0.7001492299720904,14.251163155673842,14251.163155673841,Low Risk
cotton,Punjab,Zaid,587.185712611146,36.22503877688298,35.61305895735625,7.367036069669273,67.93250928165287,14.638220072751235,32.17437096687377,30.80116440169047,23.565352688319784,0.22505975164055358,0.7938163280024214,9.114161065101296,9114.161065101296,Low Risk
wheat,Karnataka,Kharif,397.2019988510333,32.40140823165609,53.9753372003245,6.859617204919691,103.28370640885299,15.223531906682002,108.35906454680175,27.824002853763705,10.453772901580013,0.4215652237860522,0.47127982789333867,10.328001345008916,10328.001345008915,Low Risk
millet,Madhya Pradesh,Rabi,806.4636851755649,31.008560786912323,53.69906851781509,5.761073751440586,36.699509159370265,65.97218665567073,121.78444623207506,51.75116663119562,25.890927053108022,0.4214583443432103,0.32836124385995813,12.434879428720274,12434.879428720275,Low Risk
maize,Bihar,Zaid,941.2511707164869,23.9133031404796,38.76938367381398,7.016373871428892,21.5139431415507,42.93712584012555,137.2563722008984,21.78263233631192,25.169481707803257,0.6038607366155893,0.6039395715777978,7.950720431329792,7950.720431329792,Low Risk
wheat,Uttar Pradesh,Rabi,330.86106632466056,24.418185369749466,78.42740504214328,6.894506197564301,108.17966977277666,74.8577369769626,127.90100125558072,15.498555725019772,13.139606381868823,0.6461499117666702,0.00867834313380178,12.89751911297563,12897.51911297563,Low Risk
wheat,Bihar,Zaid,997.621514684534,36.1390297627576,60.00808587019574,6.3655119365855635,73.41115415947397,43.468555480225476,103.13302571506568,13.90280388778227,15.684839026644681,0.5065085541819287,0.5772870158801776,8.641079026441766,8641.079026441766,Low Risk
cotton,Maharashtra,Rabi,408.5933200125579,32.837096956532264,36.543591738612704,7.380756259175971,94.48968714299643,66.48719828701974,122.39401957983262,38.098434445998436,14.061538456810956,0.27310448813181376,0.6861518258466831,12.0849445310855,12084.944531085499,Low Risk
millet,Punjab,Zaid,691.67729290846,31.757914508807776,35.92321251016587,6.200599140014678,82.89222231895636,54.713562680505234,113.44790720585533,25.296425098581956,28.387563545691073,0.8052101671412428,0.2401656389097584,12.44484920236193,12444.84920236193,Low Risk
barley,Karnataka,Zaid,1056.482449878153,15.766233211244433,56.757869036691915,6.36919231815439,86.38875573160033,40.14196360676505,81.52807163494808,19.466118284157222,16.936431253120848,0.7694574777052161,0.783949483803491,18.285362018165596,18285.362018165597,Low Risk
sugarcane,Uttar Pradesh,Zaid,393.42451104269253,19.607990890967766,37.01018779504372,7.102232890199095,78.73383975742698,48.84096987048199,122.29396954634205,55.47452969901394,28.92882172814639,0.601293192755681,0.6362304106377271,15.04487784082061,15044.877840820609,Low Risk
soybean,Bihar,Zaid,441.88464798278756,39.06561150592525,63.671767218755875,7.2296717790594185,92.5200441025907,75.39601573179861,20.693830611687794,10.750674633154368,17.348682522583502,0.5193251228982989,0.45896112694655145,9.842312220255028,9842.312220255028,Low Risk
soybean,Madhya Pradesh,Zaid,262.77115649919153,26.359281244754694,53.1009380917924,6.129190545070435,31.34920173252374,15.309915247665305,124.55778285421597,32.06049374426745,17.388833424098785,0.7822614583765475,0.031176115115489456,9.706017523714921,9706.017523714921,Low Risk
maize,Tamil Nadu,Zaid,346.61411178313045,34.53483075560595,85.18046054001871,5.538608258662729,45.0925330701062,47.06296638303405,140.13138292091685,34.27941462393626,16.60967608760117,0.7476564616492476,0.028338881368680124,12.09642744935887,12096.427449358871,Low Risk
maize,Haryana,Zaid,346.5258197813687,24.733130655560586,55.13460612685821,5.90549865614128,67.91346709771773,13.629220251898055,138.77806081169015,36.95044357846872,26.742381441441687,0.625780032045062,0.07417020256079132,12.545372698310047,12545.372698310046,Low Risk
soybean,Uttar Pradesh,Zaid,403.4275021541375,34.1080719285793,66.8658097843458,6.105352099018807,91.6460348596816,48.880826148611355,149.81279220525283,48.03834244149324,14.177165249055122,0.4366196914355118,0.5968363782951401,16.29278360462705,16292.783604627051,Low Risk
sugarcane,Madhya Pradesh,Zaid,486.2003970649839,17.98031420263778,78.68124906344313,7.581516684427612,50.84980373154964,52.485119582866325,56.244841141657886,10.319172200135082,23.79777975207033,0.6298862737578159,0.6173352093766336,11.058416006335298,11058.416006335297,Low Risk
soybean,Bihar,Rabi,1014.9833644785408,16.05320049068244,48.17256787041312,7.555304257540077,100.72190746688005,66.52471359203957,37.785015082530265,21.834745292426202,11.574699414718264,0.2466865415745752,0.6278787413149456,16.033038405938804,16033.038405938803,Low Risk
barley,Haryana,Rabi,1115.7638641811175,26.654414288015463,60.71331000153691,7.019604607215357,26.53391355117583,65.87267114933651,84.03143750894878,49.07209830086327,29.93537307716261,0.3301664617848328,0.027335340555432963,7.853889433878419,7853.889433878419,Low Risk
sugarcane,Bihar,Kharif,606.2806092289502,29.791154918112376,37.256399149033925,7.131435335610756,99.09007381108738,10.706526691336812,64.52629486121182,26.96338730136414,19.675887168750762,0.8518512890534804,0.64671677894547,12.451626992628062,12451.626992628062,Low Risk
maize,Haryana,Zaid,328.20895198831084,23.092547282661034,55.96616386182677,6.928881624027365,89.9059238828672,14.98333380250864,79.44528036935904,38.794205235486814,12.496660286219276,0.8453590774826099,0.3796574196435204,10.511681268140958,10511.681268140957,Low Risk
rice,Tamil Nadu,Rabi,423.8099250955307,32.900115699494464,52.54927942958991,7.292125674490511,26.526205624639623,57.91761622513775,67.17166226097771,24.120314731359723,19.14686656012883,0.4629709641413266,0.6062538849571478,10.410932457964098,10410.932457964098,Low Risk
cotton,Tamil Nadu,Rabi,936.2059768552255,27.395491222182102,55.69134436774453,6.307760584394652,23.163539640552393,22.800718767590773,131.15647639144714,14.193819682266009,11.585623686294284,0.37930758146369725,0.8282610595856192,12.063316581582868,12063.316581582867,Low Risk
barley,Punjab,Rabi,877.4255192128898,38.20792118858606,36.44461474174946,6.757423948189015,103.99056852870288,46.96925011987816,90.54715597688963,22.603139056402846,23.655646695049477,0.8047898247967105,0.025052670988541248,12.999089296488929,12999.08929648893,Low Risk
barley,Punjab,Rabi,1167.2073016056904,17.124762937005723,53.90404092512313,7.042515671788791,34.47941380869998,26.22027093536915,123.07720634282889,51.21487379839894,19.83140357867793,0.7815388863838213,0.8533392166232476,12.527439508923798,12527.439508923799,Low Risk
millet,Uttar Pradesh,Rabi,214.48868059508322,16.664209110027002,82.21600962064991,6.57738674722045,45.330350910849276,68.42147182447611,58.75253033162752,27.028001069766347,12.489255615397871,0.8856562787487214,0.3677210969137019,11.517605114948706,11517.605114948707,Low Risk
maize,Tamil Nadu,Rabi,950.7587602823569,37.62804630617465,86.22330564828914,7.2771384386953875,109.6290911348307,57.66340375207144,71.31030552253162,37.44746958602758,22.20147362950152,0.4728121399613966,0.5736880596614985,11.162210418692931,11162.210418692932,Low Risk
maize,Karnataka,Kharif,705.7936004529815,31.727678320185223,44.50364054724712,7.64495133884465,54.28758718584054,40.4876878168399,57.22946191764863,10.653872819604139,15.803003520150297,0.7421796949131096,0.7723336447038223,13.429325698828407,13429.325698828407,Low Risk
wheat,Bihar,Rabi,1102.6929779224592,31.777957203288455,48.03007726144665,7.0267408513164895,73.04348933044812,25.724942473487385,146.2896407625571,36.103853027196024,28.843246626741113,0.6360353909424163,0.7149887201800664,13.054077372523224,13054.077372523225,Low Risk
barley,Bihar,Kharif,776.166674126867,15.688880557019154,30.573389658399172,5.671742734829757,23.10161032242007,56.15556366756806,77.90452636435012,46.22846528636428,23.108158175038263,0.2689692294286604,0.01598134473461632,6.30926644218179,6309.26644218179,Low Risk
wheat,Bihar,Kharif,646.6677244614154,38.44188063721495,36.93485665828716,6.903543953841073,76.90121918438571,34.58983922356412,73.26553534120308,39.094249346055186,18.10959366637754,0.7223781346692371,0.45300392630112507,12.77899404505297,12778.99404505297,Low Risk
wheat,Uttar Pradesh,Zaid,865.8506094929947,34.295626398261646,50.70717868922294,7.10152549944386,91.35251531843511,51.2377745774813,129.1808642495281,11.13606120114319,12.783740292818297,0.34840746834692504,0.8063854028090269,11.916121116043527,11916.121116043527,Low Risk
cotton,Bihar,Zaid,1033.5234421809976,34.10787044515868,71.10652483002909,6.151478172802536,76.51079702872137,56.76724550282681,118.42078498350703,11.058086439247768,23.985527615824594,0.3758700009999952,0.20926188649814104,10.174474078612876,10174.474078612877,Low Risk
wheat,Maharashtra,Zaid,482.498550172852,37.79824103367609,47.53225394096482,6.240065943242937,100.86803769811067,19.63669638864213,139.64492400427497,54.356849842364845,19.454841473564016,0.8357492968652844,0.9075317340261347,9.332779654101994,9332.779654101994,Low Risk
sugarcane,Haryana,Rabi,307.5270437842579,29.45382915225769,34.52383516520976,6.869383028074591,97.65548554190451,13.448185105573408,118.064289079455,20.723161385045394,24.98140413893259,0.47215158292665865,0.4666791383772536,13.084251622253296,13084.251622253296,Low Risk
soybean,Bihar,Zaid,633.0181183193205,24.866659764095157,73.85206461304055,7.126360905621317,67.91097938069338,44.532380435265864,65.11694025260374,44.14759230775844,22.975729865748633,0.780064769700024,0.8199336165334598,10.840274497046556,10840.274497046556,Low Risk
rice,Madhya Pradesh,Rabi,414.51987281172853,27.016979214637512,58.00592229924253,7.504289109987706,84.51067615478819,21.080977841584026,59.23589908291086,11.572763210668015,22.446455737923543,0.4630782881832516,0.8544171851541444,12.283320045354056,12283.320045354056,Low Risk
maize,Haryana,Rabi,629.5411753952092,34.4310175829289,61.1518324199815,7.253800569964206,47.6637117099814,16.276907975902787,108.99383223213384,25.24197919307794,24.688688966820116,0.3448823343363949,0.20704940049074594,8.910809390209296,8910.809390209297,Low Risk
sugarcane,Punjab,Zaid,1191.04817279895,34.218249562846296,49.56150497611547,5.8081326707536505,55.862332505297175,16.233379251590513,36.85400413434162,26.246341972777728,17.110822466748818,0.3375796173952494,0.9431820181607636,11.379799295935191,11379.79929593519,Low Risk
rice,Bihar,Zaid,774.1220937740219,30.239665535693387,66.78265141577896,6.300610305785728,82.18845006472827,59.147027097874854,31.54662602390195,52.61384649006276,29.347351588164212,0.4947665055550323,0.7600463098530708,12.437400954965161,12437.400954965162,Low Risk
barley,Madhya Pradesh,Kharif,893.6002228467437,20.45200899899378,83.4467601114412,5.84216084852895,86.04132557298021,73.36867546149338,123.27851765177112,50.224845157738024,28.72452232417311,0.46403562888457095,0.4165346276608597,12.33563460652822,12335.63460652822,Low Risk
barley,Karnataka,Kharif,877.9284224614184,35.47210228367588,63.22550821706923,7.240964914963731,28.535715197194982,75.22876886492672,102.66753306739018,51.59904725967773,24.34688707136079,0.3878168687649774,0.8349322877523119,9.865089358349838,9865.089358349838,Low Risk
barley,Madhya Pradesh,Rabi,1020.7008362860635,31.181039205254915,65.25097536186868,6.112832042465116,101.92391769779319,75.51390999291101,48.452791886051216,57.08934352030029,12.393857584237704,0.453493073827508,0.10981842317825907,12.917901096399198,12917.901096399199,Low Risk
sugarcane,Tamil Nadu,Rabi,1144.1285990153797,20.53155052237273,52.413750911269446,5.784067252090175,83.71732927470842,56.969677712540545,107.03492109772267,28.605822956606943,26.274635184196608,0.29943551249018535,0.0752118941866976,16.080879237256664,16080.879237256664,Low Risk
sugarcane,Tamil Nadu,Zaid,858.8180982080535,27.01611124393343,34.95784754082832,5.72132899558733,52.73520043394234,74.8106131216342,60.23146329598013,20.892495635358472,16.473161412335845,0.21044385927760412,0.7945122357064874,14.288004175607172,14288.004175607171,Low Risk
maize,Punjab,Zaid,676.0946447532082,39.930158268696445,55.71248627294209,5.763340357104274,42.63605673500771,19.22922765772641,56.93916369301801,46.85179901758896,12.692784900118564,0.6104029000621543,0.2797660977395017,10.108131415504399,10108.131415504398,Low Risk
soybean,Maharashtra,Kharif,517.8309464179115,23.209495977009915,85.47835842062986,6.068372807140361,80.30844173278737,52.10566079557147,55.544826957559685,14.16223551820256,23.433422798516986,0.8913997016424822,0.8762091919085226,15.526077005415742,15526.077005415742,Low Risk
millet,Uttar Pradesh,Zaid,560.2743001238671,17.914015369271272,70.8129030270829,7.299416264868328,89.58883392655065,63.19985750988734,85.88003285030769,58.87730960744718,25.472643146181518,0.38766855510742093,0.05198862283899075,12.455841156066482,12455.841156066483,Low Risk
wheat,Uttar Pradesh,Rabi,534.4806081240567,15.5416854296042,59.41318711456863,6.046774022874491,112.84056832686946,76.01447957026538,142.37601098184228,47.25455521708025,27.18785592435239,0.39176052913850834,0.16663536154148362,14.412949672166958,14412.949672166958,Low Risk
barley,Karnataka,Zaid,524.4654912738899,19.61580892901074,67.25299714078679,6.147138540160721,38.49914239017609,32.9853103753417,143.2954638458226,24.254191768402237,12.395276649677925,0.8855597243211493,0.7512522359645445,14.967412330247116,14967.412330247116,Low Risk
cotton,Punjab,Kharif,894.6250043820943,19.67415765159282,63.51220850984766,7.525595553045354,70.29185548462377,50.934244242525494,91.03024654973814,49.55206948331336,14.117197701714005,0.6962425263232828,0.8952306042982431,15.39347767551369,15393.47767551369,Low Risk
soybean,Punjab,Rabi,787.7090299518642,36.451711121657894,84.74418742048174,6.5173245567719,115.5179671372283,38.248875718896045,132.90883501832565,55.57395184904408,28.034966358957792,0.866578045136549,0.6494219087221607,17.105106967406005,17105.106967406005,Low Risk
cotton,Maharashtra,Kharif,401.9950449177262,18.903868729937656,43.43086698527743,6.670304057922952,110.9532450222566,47.678817760991976,85.67952115307783,17.616969356961754,14.433996218459095,0.3171880504533291,0.9375581862972195,13.542335074232467,13542.335074232467,Low Risk
maize,Bihar,Kharif,1169.6260191661959,36.56627354696076,83.3211796780209,5.506261313746807,67.78944054493388,45.249686095814766,83.9682001665451,43.035116345869575,21.837422163569183,0.25586380797816666,0.4470588550257466,14.477873526872886,14477.873526872885,Low Risk
maize,Uttar Pradesh,Rabi,627.7255153543192,17.16791271107849,71.30825294174696,5.688847436498938,75.20394813766954,69.47825850575347,24.962951997535768,17.159439017996668,13.723633840838838,0.34344754155915036,0.8160104131186431,15.684696864307055,15684.696864307056,Low Risk
maize,Bihar,Kharif,766.0864010680784,37.66610749626584,37.664785209215744,7.2033718237474424,111.65016970208659,67.68467881022193,116.86281537999821,38.41818701971167,12.707467078724335,0.6853370100135191,0.2544383761372947,16.58085218878226,16580.85218878226,Low Risk
rice,Punjab,Zaid,902.6009667897627,21.408837548033436,52.314281124703996,6.266965148832657,23.212459809934785,37.64384771614648,102.84049542497851,19.124201259796266,14.806271724771626,0.8418427882214026,0.9813423907311325,10.22486302002603,10224.86302002603,Low Risk
cotton,Bihar,Zaid,813.6773766768955,30.287451549755076,56.17793359386981,5.84393806200265,117.62011748584311,29.670669692938258,67.72919819055271,35.51850313294943,14.56485904506604,0.21655821136500236,0.3501858490692049,9.745688954994005,9745.688954994004,Low Risk
soybean,Tamil Nadu,Kharif,511.05176909560083,18.9931796194703,34.97601764365129,6.4862542339896825,117.69941129903002,69.56158222584277,39.10682536050221,34.93230931298629,13.913131396434224,0.578261531591763,0.9309332700935536,13.40537789214658,13405.37789214658,Low Risk
millet,Karnataka,Zaid,997.7065734873768,24.751390791840162,63.25195258704645,5.603724693697838,114.43654100145098,76.8260629381438,148.74981576205082,24.927488821347,11.942541931458875,0.2268979673610521,0.22790521227993266,14.820761539310185,14820.761539310184,Low Risk
soybean,Uttar Pradesh,Kharif,310.1536395796269,17.144195117086237,45.561836315837084,7.131565399955284,116.55047006737772,11.303232966547315,126.17344558508528,12.710399052650892,11.427649044353048,0.8598634811419341,0.09200038239738306,13.524797473661401,13524.797473661401,Low Risk
sugarcane,Maharashtra,Zaid,768.9958347036714,29.48820510642106,57.48766343882731,5.684442444195158,50.40684714031331,45.07029511017165,101.54390691021966,49.4133068858735,16.3284076267715,0.43420031784516977,0.36359407558127,9.807334436332885,9807.334436332885,Low Risk
sugarcane,Karnataka,Kharif,473.31722301410065,23.646937163204697,56.3260780293773,5.626211740229601,23.706805608786535,64.00620593076573,22.161425226953273,33.76414432156084,16.52526086983925,0.7559811040360072,0.009571716724188994,3.9786240055169664,3978.6240055169665,Low Risk
barley,Haryana,Zaid,815.7623676730183,36.303752090303995,61.30045016112172,6.465312248011216,48.434580678899245,79.01798511001022,133.0705551416024,43.943054655852684,25.59903964426763,0.3419242176162678,0.04256584983647216,14.313966896336163,14313.966896336164,Low Risk
millet,Tamil Nadu,Rabi,417.9934810843698,19.545411957480695,80.77243559563723,6.850271118171183,54.566447408096025,47.136477078424164,99.27456112715053,53.66074176605219,26.61726810934569,0.4811735922433494,0.932372599272823,12.276297802246333,12276.297802246332,Low Risk
sugarcane,Maharashtra,Rabi,972.1996552093382,21.999701610532796,76.84567195868165,7.2569646190445365,55.24647809165637,60.330584153468926,40.540898173987586,22.77598589185287,13.006731356920387,0.6847801202369846,0.9474210922437623,16.342907998675184,16342.907998675184,Low Risk
maize,Madhya Pradesh,Zaid,427.5363312658326,19.431366934432337,82.38008425783549,5.663210696666393,88.04588500021252,75.33443451877281,125.83549536314032,38.93199972629287,25.852721344398066,0.6963725634246505,0.012623228560624256,13.809029316606143,13809.029316606142,Low Risk
soybean,Karnataka,Kharif,1090.3921349668326,29.095569505900755,64.34084482939787,6.270085423155078,106.36171170022067,36.26543512416596,98.46503100273826,50.98685736586842,15.353984996912125,0.8179834128497183,0.0333438569380744,18.1585782759664,18158.5782759664,Low Risk
cotton,Punjab,Zaid,1061.554904670231,17.79367959406218,66.94830530408558,6.117701440433754,42.198676059855,71.93743986906861,89.00651115371699,56.64520139447006,19.96044059165969,0.7220474464768241,0.4681315264383049,15.702746034621763,15702.746034621763,Low Risk
maize,Haryana,Kharif,562.3934520138112,19.73392513152137,55.8291874264872,7.2106443080520854,64.72827709965077,28.63067266219956,38.19404360692745,13.424375022024057,11.718812673992236,0.4440266328806289,0.14152765544352897,10.623665674525034,10623.665674525035,Low Risk
rice,Maharashtra,Zaid,585.8202888740259,31.9622485860503,73.03314570536858,6.349679763850908,57.851125903952145,60.782066295972854,53.11406982873744,17.4700827854072,17.96556579718313,0.4782720219619081,0.6034764079152317,11.31778265012709,11317.78265012709,Low Risk
sugarcane,Punjab,Zaid,901.5034576874905,16.860363163398503,42.293718273827764,6.944063877663463,96.46021300081692,76.91376321230634,109.76135807954527,16.093448525007645,11.059314361850623,0.6414957388672298,0.9157862017324147,16.126520761425688,16126.520761425689,Low Risk
maize,Tamil Nadu,Rabi,290.3735379724839,33.57909180236199,58.511019504083386,6.625570085537584,51.78952755332277,55.381291806635694,65.51812738160203,15.34466941875632,10.136101863861668,0.5482120723607966,0.901846551196756,16.128227448871343,16128.227448871343,Low Risk
maize,Madhya Pradesh,Kharif,280.9194121756793,17.60833722711034,72.85038824313466,6.810214301536471,25.621599568504788,36.334498725415145,65.05127715897407,56.08230413038342,28.646256079619263,0.3546727596722034,0.697375180618598,7.7587296097524,7758.7296097524,Low Risk
rice,Haryana,Kharif,336.3241968339431,29.637218989595105,76.67273467856045,6.340943214791745,53.38036731786739,15.45585983850238,43.43467460807074,41.99889615105877,25.97155045396009,0.529013691782563,0.647261913303671,10.669592030791929,10669.59203079193,Low Risk
wheat,Uttar Pradesh,Kharif,762.4753354498523,39.94523638957371,44.876986190721595,6.050297089537576,55.3971101380897,24.046951858148766,46.75671173603838,53.80459284120431,14.255875553718402,0.5595850555812178,0.4961497367802129,10.86975639009224,10869.75639009224,Low Risk
soybean,Madhya Pradesh,Kharif,349.0023048310932,19.347322669725017,40.89292213913943,5.637402123818393,102.23864076801732,61.04786253539271,107.65647717967211,31.516607849755943,15.677805515745739,0.5850629403266367,0.39150988464171443,14.48576894241519,14485.76894241519,Low Risk
cotton,Punjab,Kharif,477.6172817729814,21.52715796665786,47.31204283729876,5.898979240921061,74.78943044524935,79.2773639438805,139.83954357529052,54.61924386032525,12.565986205255408,0.28428084045679985,0.9523146342894226,16.031108669969488,16031.108669969488,Low Risk
barley,Karnataka,Rabi,846.911407540208,37.46066634972632,85.20933506236771,5.896981064102829,72.35150039952298,69.48251243520204,27.060300025828653,41.82134837453757,13.013560519697931,0.40344755759045214,0.7459107305146429,12.914991410328303,12914.991410328303,Low Risk
wheat,Bihar,Zaid,215.62377783671553,30.657163362606795,37.74722620421625,7.650134968454573,79.8828920749045,65.40363597316882,84.00970807579027,49.87939303085229,21.6448258789802,0.8747297515588053,0.8765883325178008,13.224166910143742,13224.166910143742,Low Risk
sugarcane,Maharashtra,Kharif,380.23660795346984,27.313282470107772,87.18570948552608,7.655975710966512,76.1453897550079,11.311087067639697,144.3006735808711,38.899082620076314,21.5262630972984,0.8484799602992987,0.8136950577412945,10.72133783383341,10721.33783383341,Low Risk
maize,Haryana,Kharif,1129.9306628757035,29.067627431750907,89.68875635846834,6.088342950514628,88.1650068351753,61.358395866158126,89.58230393234587,24.937072936241535,21.274953867327397,0.34084744918768983,0.9880743247678151,16.188198705482385,16188.198705482386,Low Risk
millet,Punjab,Zaid,863.5776234087131,22.387383615958054,77.00665861707925,5.742976133542876,110.38960459376595,67.92931668112351,75.03347214943535,38.246798527186655,10.737968850027444,0.5576360346495954,0.743985322710703,15.849191356340715,15849.191356340714,Low Risk
rice,Uttar Pradesh,Rabi,505.55111422321346,36.38304454879784,75.6253528134515,6.147951849592585,107.63523554246002,32.74977035352226,57.74859444334038,46.33577542212705,23.711911231628203,0.3639063082376981,0.5148195943609143,11.035060072576185,11035.060072576185,Low Risk
rice,Bihar,Rabi,245.3034240611686,33.631725625838214,87.19719183603972,7.331828985391856,69.5319178844613,79.97924215236989,118.08173773280912,43.41732777700724,10.514405246473453,0.7835134614608383,0.9655449832847056,15.059443104499987,15059.443104499987,Low Risk
millet,Maharashtra,Rabi,786.048808412427,31.061660808347884,47.432119772378286,7.502762106883594,104.6784823076999,12.51037865799522,136.38067474351527,33.29130058414245,29.810757248644354,0.6015598853844661,0.9419661292526035,15.67811816283296,15678.11816283296,Low Risk
soybean,Maharashtra,Zaid,422.8663098924406,38.29356495567836,37.73893234102758,6.652533910877623,106.302855948996,37.37559413900634,148.67996481657687,11.063339246281913,26.615150606143324,0.7878728712336951,0.10517078966416793,10.384423360619696,10384.423360619696,Low Risk
wheat,Punjab,Zaid,1160.1754387183332,29.452771513566887,79.38602249774641,6.742273802812006,98.95491623168664,24.88424957157626,60.147532057878195,38.9624778415312,28.49194121294305,0.47860839991736476,0.11229753404101084,12.0208532149051,12020.8532149051,Low Risk
barley,Uttar Pradesh,Rabi,886.9609549868446,27.79692771363292,40.25580297399688,6.555018288191356,24.20541938007699,78.07782567235459,36.53916150621709,56.280787131709126,25.919654247418777,0.448607083810475,0.32054482515284466,7.503671383813015,7503.6713838130145,Low Risk
soybean,Tamil Nadu,Rabi,1174.123886346106,39.3923350583502,32.724594882506125,5.920452783666751,86.20531149962434,57.04528709151075,114.07289710162485,56.274467694009346,16.366483712695928,0.5109233898030655,0.7992161338411802,15.026402590920679,15026.40259092068,Low Risk
millet,Bihar,Zaid,1048.8988974115668,20.150352831659667,41.78768925146632,5.614479669528949,51.32134285213935,39.170557998393946,128.0091291082084,53.02444943476445,13.917376118758131,0.5351601973083953,0.8181298321336526,14.63267491202858,14632.67491202858,Low Risk
